kode_wilayah,nama_wilayah,level,kode_parent
7206060012,TELUK JAYA,desa,7206060
7206060013,TIMBOLO,desa,7206060
7206060014,GIO,desa,7206060
7206061,DAKO PEMEAN,kecamatan,7206
7206061001,GALUMPANG,desa,7206061
7206061002,DUNGINGIS,desa,7206061
7206061003,KAPAS,desa,7206061
7206061004,LINGADAN,desa,7206061
7207,BUOL,kabupaten,72
7207010,LAKEA,kecamatan,7207
7207010009,TUINAN,desa,7207010
7207010010,LAKEA II,desa,7207010
7207010011,LAKEA I,desa,7207010
7207010012,LAKUAN BUOL,desa,7207010
7207010017,BUKAAN,desa,7207010
7207010018,ILAMBE,desa,7207010
7207010019,NGUNE,desa,7207010
7207011,BIAU,kecamatan,7207
7207011001,BUGIS,desa,7207011
7207011002,KULANGO,desa,7207011
7207011003,BUOL,desa,7207011
7207011004,KALI,desa,7207011
7207011005,LEOK II,desa,7207011
7207011006,LEOK I,desa,7207011
7207011007,KUMALIGON,desa,7207011
7207012,KARAMAT,kecamatan,7207
7207012001,LAMAKAN,desa,7207012
7207012002,BUSAK II,desa,7207012
7207012003,BUSAK I,desa,7207012
7207012004,MONANO,desa,7207012
7207012005,BARUGA,desa,7207012
7207012006,MENDAAN,desa,7207012
7207012007,MOKUPO,desa,7207012
7207020,MOMUNU,kecamatan,7207
7207020006,MOMUNU,desa,7207020
7207020007,TALUAN,desa,7207020
7207020008,PINAMULA,desa,7207020
7207020009,PUJIMULYO,desa,7207020
7207020010,POTUGU,desa,7207020
7207020011,TONGON,desa,7207020
7207020012,PANIMBUL,desa,7207020
7207020013,POMAYAGON,desa,7207020
7207020014,GUAMONIAL,desa,7207020
7207020015,LAMADONG II,desa,7207020
7207020016,LAMADONG I,desa,7207020
7207020017,PAJEKO,desa,7207020
7207020018,SORAYA,desa,7207020
7207020019,WAKAT,desa,7207020
7207020021,MANGUBI,desa,7207020
7207020022,PINAMULA BARU,desa,7207020
7207021,TILOAN,kecamatan,7207
7207021001,JATIMULYA,desa,7207021
7207021002,PANILAN JAYA,desa,7207021
7207021003,KOKOBUKA,desa,7207021
7207021004,AIR TERANG,desa,7207021
7207021005,BOILAN,desa,7207021
7207021006,LOMULI,desa,7207021
7207021007,BALAU,desa,7207021
7207021008,MANIALA,desa,7207021
7207021009,MONGGONIT,desa,7207021
7207030,BOKAT,kecamatan,7207
7207030006,POONGAN,desa,7207030
7207030007,TAYADUN,desa,7207030
7207030008,BONGO,desa,7207030
7207030009,BOKAT IV,desa,7207030
7207030010,DOULAN,desa,7207030
7207030015,KODOLAGON,desa,7207030
7207030016,BOKAT,desa,7207030
7207030017,KANTANAN,desa,7207030
7207030018,NEGERI LAMA,desa,7207030
7207030019,TIKOPO,desa,7207030
7207030020,DUAMAYO,desa,7207030
7207030021,BUTUKAN,desa,7207030
7207030022,TANG,desa,7207030
7207030023,BUKAMOG,desa,7207030
7207030024,LANGUDON,desa,7207030
7207031,BUKAL,kecamatan,7207
7207031001,UNONE,desa,7207031
7207031002,WINANGUN,desa,7207031
7207031003,RANTEMARANU,desa,7207031
7207031004,MODO I,desa,7207031
7207031005,MOPU,desa,7207031
7207031006,POTANGOAN,desa,7207031
7207031007,DIAT,desa,7207031
7207031008,BIAU,desa,7207031
7207031009,BUNGKUDU,desa,7207031
7207031010,YUGUT,desa,7207031
7207031011,MOOYONG,desa,7207031
7207031012,BINUANG,desa,7207031
7207031013,BUKAL,desa,7207031
7207031014,MULAT,desa,7207031
7207040,BUNOBOGU,kecamatan,7207
7207040001,LONU,desa,7207040
7207040002,BUNOBOGU,desa,7207040
7207040003,TAMIT,desa,7207040
7207040005,KONAMUKAN,desa,7207040
7207040006,PONIPINGAN,desa,7207040
7207040007,INALATAN,desa,7207040
7207040013,BOTUGOLU,desa,7207040
7207040014,DOMAG MEKAR,desa,7207040
7207040015,POKOBO,desa,7207040
7207040016,BUNOBOGU SELATAN,desa,7207040
7207041,GADUNG,kecamatan,7207
7207041001,DIAPATI,desa,7207041
7207041002,BULAGIDUN,desa,7207041
7207041003,LABUTON,desa,7207041
7207041004,LOKODOKA,desa,7207041
7207041005,TAAT,desa,7207041
7207041006,MATINAN,desa,7207041
7207041007,LOKODIDI,desa,7207041
7207041008,LIPUBOGU,desa,7207041
7207041009,NANDU,desa,7207041
7207041010,BULOGIDON TANJUNG,desa,7207041
7207041011,PANDANGAN,desa,7207041
7207050,PALELEH,kecamatan,7207
7207050005,LINTIDU,desa,7207050
7207050006,PALELEH,desa,7207050
7207050007,TOLAU,desa,7207050
7207050008,KWALABESAR,desa,7207050
7207050009,BATURATA,desa,7207050
7207050010,TALAKI,desa,7207050
7207050011,LILITO,desa,7207050
7207050012,PIONOTO,desa,7207050
7207050013,MULANGATO,desa,7207050
7207050014,UMU,desa,7207050
7207050015,DOPALAK,desa,7207050
7207050017,DOTUNO,desa,7207050
7207051,PALELEH BARAT,kecamatan,7207
7207051001,BODI,desa,7207051
7207051002,TAYOKAN,desa,7207051
7207051003,HARMONI,desa,7207051
7207051004,LUNGUTO,desa,7207051
7207051005,TIMBULON,desa,7207051
7207051006,OYAK,desa,7207051
7207051007,HULUBALANG,desa,7207051
7208,PARIGI MOUTONG,kabupaten,72
7208010,SAUSU,kecamatan,7208
7208010001,MALEALI,desa,7208010
7208010002,SAUSU PEORE,desa,7208010
7208010003,SAUSU TORONO,desa,7208010
7208010004,SAUSU TRANS,desa,7208010
7208010013,SAUSU PAKAREME,desa,7208010
7208010014,SAUSU GANDASARI,desa,7208010
7208010016,SAUSU SALUBANGA,desa,7208010
7208010017,TALIABO,desa,7208010
7208010018,SAUSU TAMBU,desa,7208010
7208010019,SAUSU AUMA,desa,7208010
7208011,TORUE,kecamatan,7208
7208011001,TOLAI,desa,7208011
7208011002,PURWOSARI,desa,7208011
7208011003,TORUE,desa,7208011
7208011004,ASTINA,desa,7208011
7208011005,TANALANTO,desa,7208011
7208011006,TOLAI BARAT,desa,7208011
7208011007,TOLAI TIMUR,desa,7208011
7208012,BALINGGI,kecamatan,7208
7208012001,SULI,desa,7208012
7208012002,MALAKOSA,desa,7208012
7208012003,BALINGGI,desa,7208012
7208012004,BALINGGI JATI,desa,7208012
7208012005,SULI INDAH,desa,7208012
7208012006,BERABAN,desa,7208012
7208012007,LEBAGU,desa,7208012
7208012008,TUMPAPA INDAH,desa,7208012
7208012009,CATUR KARYA,desa,7208012
7208020,PARIGI,kecamatan,7208
7208020008,OLAYA,desa,7208020
7208020011,PEMBALOWO,desa,7208020
7208020012,MERTASARI,desa,7208020
7208020013,MAESA,desa,7208020
7208020014,LOJI,desa,7208020
7208020015,MASIGI,desa,7208020
7208020016,BANTAYA,desa,7208020
7208020017,KAMPAL,desa,7208020
7208020019,BAMBALEMO,desa,7208020
7208020020,LEBO,desa,7208020
7208020021,BAMBALEMO RANOMAISI,desa,7208020
7208021,PARIGI SELATAN,kecamatan,7208
7208021001,TINDAKI,desa,7208021
7208021002,NAMBARU,desa,7208021
7208021003,SUMBERSARI,desa,7208021
7208021004,MASARI,desa,7208021
7208021005,DOLAGO,desa,7208021
7208021006,LEMUSA,desa,7208021
7208021007,BOYANTONGO,desa,7208021
7208021008,OLOBARU,desa,7208021
7208021009,GANGGA,desa,7208021
7208021010,DOLAGO PADANG,desa,7208021
7208022,PARIGI BARAT,kecamatan,7208
7208022001,KAYUBOKO,desa,7208022
7208022002,PARIGIMPU'U,desa,7208022
7208022003,BALIARA,desa,7208022
7208022004,AIR PANAS,desa,7208022
7208022005,JONO KALORA,desa,7208022
7208022006,LOBU MANDIRI,desa,7208022
7208023,PARIGI UTARA,kecamatan,7208
7208023004,PANGI,desa,7208023
7208023005,TOBOLI,desa,7208023
7208023007,AVOLUA,desa,7208023
7208023009,TOBOLI BARAT,desa,7208023
7208023010,SAKINAH JAYA,desa,7208023
7208024,PARIGI TENGAH,kecamatan,7208
7208024001,PETAPA,desa,7208024
7208024002,BINANGGA,desa,7208024
7208024003,PELAWA,desa,7208024
7208024004,MATOLELE,desa,7208024
7208024005,PELAWA BARU,desa,7208024
7208024006,JONONUNU,desa,7208024
7208030,AMPIBABO,kecamatan,7208
7208030005,TOLOLE,desa,7208030
7208030006,TOGA,desa,7208030
7208030007,SIDOLE,desa,7208030
7208030008,PARANGGI,desa,7208030
7208030009,AMPIBABO,desa,7208030
7208030010,LEMO,desa,7208030
7208030011,BURANGA,desa,7208030
7208030012,TANAMPEDAGI,desa,7208030
7208030013,TOMBI,desa,7208030
7208030015,AMPIBABO UTARA,desa,7208030
7208030016,OGOLUGUS,desa,7208030
7208030017,LEMO UTARA,desa,7208030
7208030018,SIDOLE BARAT,desa,7208030
7208030019,ALOO,desa,7208030
7208030020,AMPIBABO TIMUR,desa,7208030
7208030021,TOLOLE RAYA,desa,7208030
7208030022,SIDOLE TIMUR,desa,7208030
7208030023,LEMO TENGAH,desa,7208030
7208030024,PANGKU,desa,7208030
7208031,KASIMBAR,kecamatan,7208
7208031001,DONGGULU,desa,7208031
7208031002,LAEMANTA,desa,7208031
7208031003,KASIMBAR,desa,7208031
7208031004,POSONA,desa,7208031
7208031005,KASIMBAR SELATAN,desa,7208031
7208031006,KASIMBAR BARAT,desa,7208031
7208031007,SILAMPAYANG,desa,7208031
7208031008,TOVALO,desa,7208031
7208031009,DONGGULU SELATAN,desa,7208031
7208031010,LABUAN DONGGULU,desa,7208031
7208031011,KASIMBAR PALAPI,desa,7208031
7208031012,PENINGKA,desa,7208031
7208031013,LAEMANTA UTARA,desa,7208031
7208031014,KASIMBAR UTARA,desa,7208031
7208031015,POSONA ATAS,desa,7208031
7208031016,OGODOPI KASIMBAR,desa,7208031
7208031017,SENDANA,desa,7208031
7208031018,SUMBER TANI,desa,7208031
7208032,TORIBULU,kecamatan,7208
7208032001,TOMOLI,desa,7208032
7208032002,SINGURA,desa,7208032
7208032003,TORIBULU,desa,7208032
7208032004,SIENJO,desa,7208032
7208032005,PINOTU,desa,7208032
7208032006,TOMOLI SELATAN,desa,7208032
7208032007,SIBALAGO,desa,7208032
7208032008,TOMOLI UTARA,desa,7208032
7208032009,TORIBULU SELATAN,desa,7208032
7208033,SINIU,kecamatan,7208
7208033001,MARANTALE,desa,7208033
7208033002,TANDAIGI,desa,7208033
7208033003,SILANGA,desa,7208033
7208033004,SINIU,desa,7208033
7208033005,TOWERA,desa,7208033
7208033006,TORARANGA,desa,7208033
7208033007,UEVOLO,desa,7208033
7208033008,SINIU SAYOGINDANO,desa,7208033
7208033009,SILANGA BARAT,desa,7208033
7208040,TINOMBO,kecamatan,7208
7208040008,BAINAA,desa,7208040
7208040009,DONGKAS,desa,7208040
7208040010,TINOMBO,desa,7208040
7208040011,LOMBOK,desa,7208040
7208040012,DUSUNAN,desa,7208040
7208040013,TIBU,desa,7208040
7208040017,BAINAA BARAT,desa,7208040
7208040019,OGOALAS,desa,7208040
7208040020,LOMBOK BARAT,desa,7208040
7208040025,SILABIA,desa,7208040
7208040026,SIAVU,desa,7208040
7208040027,AMBASON MEKAR,desa,7208040
7208040028,PATINGKE,desa,7208040
7208040029,DUSUNAN BARAT,desa,7208040
7208040030,TAIPAOBAL,desa,7208040
7208041,TINOMBO SELATAN,kecamatan,7208
7208041001,TADA,desa,7208041
7208041002,SINEI,desa,7208041
7208041003,MANINILI,desa,7208041
7208041004,SIGENTI,desa,7208041
7208041005,MALANGGO,desa,7208041
7208041006,SILUTUNG,desa,7208041
7208041007,TADA SELATAN,desa,7208041
7208041008,SIAGA,desa,7208041
7208041009,SIGEGA BERSEHATI,desa,7208041
7208041010,KHATULISTIWA,desa,7208041
7208041011,POLY,desa,7208041
7208041012,SIGENTI SELATAN,desa,7208041
7208041013,TADA TIMUR,desa,7208041
7208041014,SIGENTI BARAT,desa,7208041
7208041015,MALANGGO PESISIR,desa,7208041
7208041016,TADA UTARA,desa,7208041
7208041017,SINEY TENGAH,desa,7208041
7208041018,MANINILI UTARA,desa,7208041
7208041019,MANINILI BARAT,desa,7208041
7208041020,ONCONE RAYA,desa,7208041
7208042,SIDOAN,kecamatan,7208
7208042001,LADO,desa,7208042
7208042002,SIPAYO,desa,7208042
7208042003,BONDOYONG,desa,7208042
7208042004,SIDOAN SELATAN,desa,7208042
7208042005,SIDOAN TIMUR,desa,7208042
7208042006,SIDOAN,desa,7208042
7208042007,SIDOAN BARAT,desa,7208042
7208042008,OGOBAGIS,desa,7208042
7208042009,MUARA JAYA,desa,7208042
7208042010,BAINAA SELATAN,desa,7208042
7208042011,SINTUWU RAYA,desa,7208042
7208050,TOMINI,kecamatan,7208
7208050007,TINGKULANG,desa,7208050
7208050008,TOMINI,desa,7208050
7208050009,OGOTUMUBU,desa,7208050
7208050010,AMBESIA,desa,7208050
7208050011,TILUNG,desa,7208050
7208050013,BIGA,desa,7208050
7208050014,TOMINI UTARA,desa,7208050
7208050015,TOMINI BARAT,desa,7208050
7208050016,AMBESIA SELATAN,desa,7208050
7208050017,SUPILOPONG,desa,7208050
7208050018,AMBESIA BARAT,desa,7208050
7208050019,OGOTUMUBU BARAT,desa,7208050
7208050020,SIPONTAN,desa,7208050
7208050021,TA'ANIUGE,desa,7208050
7208051,MEPANGA,kecamatan,7208
7208051001,MEPANGA,desa,7208051
7208051002,MENSUNG,desa,7208051
7208051003,KOTARAYA,desa,7208051
7208051004,KAYU AGUNG,desa,7208051
7208051005,BUGIS,desa,7208051
7208051006,OGOTION,desa,7208051
7208051007,SUMBER AGUNG,desa,7208051
7208051008,MOUBANG,desa,7208051
7208051009,OGOBAYAS,desa,7208051
7208051010,KOTA RAYA TIMUR,desa,7208051
7208051011,MALALAN,desa,7208051
7208051012,KOTA RAYA SELATAN,desa,7208051
7208051013,MARANTI,desa,7208051
7208051014,KOTARAYA BARAT,desa,7208051
7208051015,OGOMOLOS,desa,7208051
7208051016,BUGIS UTARA,desa,7208051
7208051017,GURINDA,desa,7208051
7208051018,KOTARAYA TENGGARA,desa,7208051
7208052,PALASA,kecamatan,7208
7208052001,BOBALO,desa,7208052
7208052002,EEYA,desa,7208052
7208052003,ULATAN,desa,7208052
7208052004,PALASA TANGKI,desa,7208052
7208052005,PALASA TENGAH,desa,7208052
7208052006,PALASA LAMBORI,desa,7208052
7208052007,DONGKALAN,desa,7208052
7208052008,PEBOUNANG,desa,7208052
7208052009,BAMBASIANG,desa,7208052
7208052010,BEAU,desa,7208052
7208052011,OGOANSAM,desa,7208052
7208060,MOUTONG,kecamatan,7208
7208060001,MOUTONG TIMUR,desa,7208060
7208060002,MOUTONG TENGAH,desa,7208060
7208060003,MOUTONG BARAT,desa,7208060
7208060004,TULADENGGI PANTAI,desa,7208060
7208060006,GIO,desa,7208060
7208060023,LOBU,desa,7208060
7208060024,PENDELALAP,desa,7208060
7208060025,SEJOLI,desa,7208060
7208060026,BOLOUNG OLONGGATA,desa,7208060
7208060027,SALUMPENGUT,desa,7208060
7208060028,AEDAN RAYA,desa,7208060
7208060029,LABUAN,desa,7208060
7208060030,SALEPAE,desa,7208060
7208060031,MOUTONG UTARA,desa,7208060
7208060032,PANDE,desa,7208060
7208060033,OLONGGATA,desa,7208060
7208060034,MBELANG MBELANG,desa,7208060
7208060035,GIO TIMUR,desa,7208060
7208060036,GIO BARAT,desa,7208060
7208060037,SIALOPA,desa,7208060
7208061,BOLANO LAMBUNU,kecamatan,7208
7208061001,WANAGADING,desa,7208061
7208061002,LAMBUNU,desa,7208061
7208061003,KOTANAGAYA,desa,7208061
7208061004,MARGAPURA,desa,7208061
7208061005,PETUNASUGI,desa,7208061
7208061016,GUNUNGSARI,desa,7208061
7208061017,SIENDENG,desa,7208061
7208061018,LAMBUNU UTARA,desa,7208061
7208061031,TIRTANAGAYA,desa,7208061
7208061033,ANUTAPURA,desa,7208061
7208061035,LAMBUNU TIMUR,desa,7208061
7208061036,BUKIT MAKMUR,desa,7208061
7208061037,GANONGOL SARI,desa,7208061
7208061038,OGORANDU,desa,7208061
7208062,TAOPA,kecamatan,7208
7208062001,TULADENGGI SIBATANG,desa,7208062
7208062002,TAOPA,desa,7208062
7208062003,PALAPI,desa,7208062
7208062004,NUNURANTAI,desa,7208062
7208062005,KARYA AGUNG,desa,7208062
7208062006,TOMPO,desa,7208062
7208062007,TAOPA UTARA,desa,7208062
7208062008,TAOPA BARAT,desa,7208062
7208062009,PARIA,desa,7208062
7208062010,BILALEA,desa,7208062
7208062011,KARYA ABADI,desa,7208062
7208063,BOLANO,kecamatan,7208
7208063001,WANAMUKTI,desa,7208063
7208063002,SRITABAANG,desa,7208063
7208063003,BERINGIN JAYA,desa,7208063
7208063004,BAJO,desa,7208063
7208063005,BOLANO,desa,7208063
7208063006,LEMBAH BOMBAN,desa,7208063
7208063007,BOLANO BARAT,desa,7208063
7208063008,WANAMUKTI UTARA,desa,7208063
7208063009,BOLANO TENGAH,desa,7208063
7208063010,BOLANO UTARA,desa,7208063
7208063011,SIDOMUKTI,desa,7208063
7208063012,WANAMUKTI BARAT,desa,7208063
7208063013,SAMA BAHARI,desa,7208063
7208064,ONGKA MALINO,kecamatan,7208
7208064001,ONGKA,desa,7208064
7208064002,MALINO,desa,7208064
7208064003,TINOMBALA,desa,7208064
7208064004,PERSATUAN SEJATI,desa,7208064
7208064005,SANTIGI,desa,7208064
7208064006,TABOLOBOLO,desa,7208064
7208064007,KARYA MANDIRI,desa,7208064
7208064008,KAYU JATI,desa,7208064
7208064009,BOSAGON JAYA,desa,7208064
7208064010,LAMBANAU,desa,7208064
7208064011,TINOMBALA JAYA,desa,7208064
7208064012,PERSATUAN UTARA,desa,7208064
7208064013,ONGKA TRIMUSPASARI,desa,7208064
7208064014,TINOMBALA SEJATI,desa,7208064
7208064015,TINOMBALA BARAT,desa,7208064
7208064016,PADAELO,desa,7208064
7208064017,ONGKA PERSATUAN,desa,7208064
7209,TOJO UNA UNA,kabupaten,72
7209010,TOJO BARAT,kecamatan,7209
7209010001,MALEI TOJO,desa,7209010
7209010002,MATAKO,desa,7209010
7209010003,BAMBALO,desa,7209010
7209010004,GALUGA,desa,7209010
7209010005,TOLIBA,desa,7209010
7209010006,UJUNG TIBU,desa,7209010
7209010007,NGGAWIA,desa,7209010
7209010008,TOMBIANO,desa,7209010
7209010009,TATARI,desa,7209010
7209010010,KABALO,desa,7209010
7209010011,TANAMAWAU,desa,7209010
7209010012,MALEWA,desa,7209010
7209010013,MAWOMBA,desa,7209010
7209020,TOJO,kecamatan,7209
7209020014,LEMORO,desa,7209020
7209020015,TAYAWA,desa,7209020
7209020016,KORONDODA,desa,7209020
7209020017,DATARAN BUGI,desa,7209020
7209020018,UEKULI,desa,7209020
7209020019,BETAUA,desa,7209020
7209020020,UEDELE,desa,7209020
7209020021,SANDADA,desa,7209020
7209020022,TOJO,desa,7209020
7209020023,PANCUMA,desa,7209020
7209020024,TONGKU,desa,7209020
7209020025,PODI,desa,7209020
7209020027,BAHARI,desa,7209020
7209020028,BANANO,desa,7209020
7209020030,BUYUNTARIPA,desa,7209020
7209020031,KALEMBA,desa,7209020
7209030,ULUBONGKA,kecamatan,7209
7209030001,MIRE,desa,7209030
7209030002,UEMATOPA,desa,7209030
7209030003,PARANONGE,desa,7209030
7209030004,TAKIBANGKE,desa,7209030
7209030005,BONEBAE I,desa,7209030
7209030006,WATUSONGU,desa,7209030
7209030007,UEKAMBUNO,desa,7209030
7209030008,BORNEANG,desa,7209030
7209030009,BONGKA MAKMUR,desa,7209030
7209030010,ROMPI,desa,7209030
7209030011,TOBAMAU,desa,7209030
7209030012,BONEBAE II,desa,7209030
7209030013,TAMPANOMBO,desa,7209030
7209030014,MAROWO,desa,7209030
7209030015,BONGKAKOY,desa,7209030
7209030016,CEMPA,desa,7209030
7209030017,BONEVOTO,desa,7209030
7209030018,KASIALA,desa,7209030
7209040,AMPANA TETE,kecamatan,7209
7209040001,PUSUNGI,desa,7209040
7209040002,TETE B,desa,7209040
7209040003,TETE A,desa,7209040
7209040004,UEBONE,desa,7209040
7209040005,MANTANGISI,desa,7209040
7209040006,BANTUGA,desa,7209040
7209040007,URUNDAKA,desa,7209040
7209040008,BORONE,desa,7209040
7209040009,BALANGGALA,desa,7209040
7209040010,TAMPABATU,desa,7209040
7209040011,SABO,desa,7209040
7209040012,LONGGE,desa,7209040
7209040013,BALINGARA,desa,7209040
7209040014,BULAN JAYA,desa,7209040
7209040015,GIRI MULYO,desa,7209040
7209040016,WANASARI,desa,7209040
7209040017,KAJULANGKO,desa,7209040
7209040018,UEMAKUNI,desa,7209040
7209040019,MPOA,desa,7209040
7209040020,SUKAMAJU,desa,7209040
7209050,AMPANA KOTA,kecamatan,7209
7209050001,SANSARINO,desa,7209050
7209050002,MALOTONG,desa,7209050
7209050003,BAILO,desa,7209050
7209050004,AMPANA,desa,7209050
7209050010,PADANG TUMBUO,desa,7209050
7209050012,BUNTONGI,desa,7209050
7209050013,BONE RATO,desa,7209050
7209050014,BAILO BARU,desa,7209050
7209050015,LABIABAE,desa,7209050
7209050017,SALUABA,desa,7209050
7209051,RATOLINDO,kecamatan,7209
7209051005,UENTANAGA ATAS,desa,7209051
7209051006,SUMOLI,desa,7209051
7209051007,UENTANAGA BAWAH,desa,7209051
7209051008,DONDO,desa,7209051
7209051009,LABUAN,desa,7209051
7209051011,SABULIRA TOBA,desa,7209051
7209051016,UAMALINGKU,desa,7209051
7209051018,PATINGKO,desa,7209051
7209051019,MUARA TOBA,desa,7209051
7209051020,DONDO BARAT,desa,7209051
7209060,UNA UNA,kecamatan,7209
7209060005,TANINGKOLA,desa,7209060
7209060006,BAMBU,desa,7209060
7209060007,UNA-UNA,desa,7209060
7209060008,LEMBANYA,desa,7209060
7209060009,WAKAI,desa,7209060
7209060010,TANJUNG PUDE,desa,7209060
7209060015,KAVETAN,desa,7209060
7209060016,LUANGON,desa,7209060
7209060017,BINANGUNA,desa,7209060
7209060018,CENDANA,desa,7209060
7209060019,TANIMPO,desa,7209060
7209061,BATUDAKA,kecamatan,7209
7209061001,KULINGKINARI,desa,7209061
7209061002,MOLOWAGU,desa,7209061
7209061003,BOMBA,desa,7209061
7209061004,TUMBULAWA,desa,7209061
7209061009,PATOYAN,desa,7209061
7209061011,MALINO,desa,7209061
7209061012,SIATU,desa,7209061
7209061013,KAMBUTU,desa,7209061
7209061014,LINDO,desa,7209061
7209070,TOGEAN,kecamatan,7209
7209070001,KOLOLIO,desa,7209070
7209070002,AWO,desa,7209070
7209070003,URULEPE,desa,7209070
7209070004,LEBITI,desa,7209070
7209070005,PULAU ENAM,desa,7209070
7209070006,BUNGAYO,desa,7209070
7209070007,BENTENG,desa,7209070
7209070008,BANGKAGI,desa,7209070
7209070009,TONGKABO,desa,7209070
7209070010,KATUPAT,desa,7209070
7209070011,LEMBANATO,desa,7209070
7209070012,TOBIL,desa,7209070
7209070013,BAULU,desa,7209070
7209070014,MOTOBIAI,desa,7209070
7209070015,SAMPOBAE,desa,7209070
7209070016,TITIRI'I,desa,7209070
7209080,WALEA KEPULAUAN,kecamatan,7209
7209080006,TIGA PULAU,desa,7209080
7209080007,LUOK,desa,7209080
7209080008,POPOLII,desa,7209080
7209080009,DOLONG B,desa,7209080
7209080010,TUTUNG,desa,7209080
7209080011,DOLONG A,desa,7209080
7209080012,OLILAN,desa,7209080
7209080013,KOLAMI,desa,7209080
7209080015,LOE,desa,7209080
7209081,WALEA BESAR,kecamatan,7209
7209081001,SALINGGOHA,desa,7209081
7209081002,MALAPO,desa,7209081
7209081003,PASOKAN,desa,7209081
7209081004,KATOGOP,desa,7209081
7209081005,KONDONGAN,desa,7209081
7209081006,BIGA,desa,7209081
7209081007,TINGKI,desa,7209081
7209081008,TONGIDON,desa,7209081
7209082,TALATAKO,kecamatan,7209
7209082001,KABALUTAN,desa,7209082
7209082002,PAUTU,desa,7209082
7209082003,KALIA,desa,7209082
7209082004,TUMOTOK,desa,7209082
7209082005,MALENGE,desa,7209082
7209082014,KADODA,desa,7209082
7210,SIGI,kabupaten,72
7210010,PIPIKORO,kecamatan,7210
7210010001,KALAMANTA,desa,7210010
7210010002,MAMU,desa,7210010
7210010003,BANASU,desa,7210010
7210010004,MAPAHI,desa,7210010
7210010005,PEANA,desa,7210010
7210010006,MORUI,desa,7210010
7210010007,KANTEWU,desa,7210010
7210010008,LAWE,desa,7210010
7210010009,LONEBASA,desa,7210010
7210010010,ONU,desa,7210010
7210010011,KOJA,desa,7210010
7210010012,KANTEWU II,desa,7210010
7210010013,PORELEA,desa,7210010
7210010014,MASEWO,desa,7210010
7210010015,TUWO TANIJAYA,desa,7210010
7210010016,PELEMPEA,desa,7210010
7210010017,POLUROA,desa,7210010
7210010018,MORUI II,desa,7210010
7210010019,PORELEA II,desa,7210010
7210020,KULAWI SELATAN,kecamatan,7210
7210020001,MOA,desa,7210020
7210020002,PILIMAKUJAWA,desa,7210020
7210020003,LEMPELERO,desa,7210020
7210020004,GIMPU,desa,7210020
7210020005,TOMUA,desa,7210020
7210020006,TOMPI BUGIS,desa,7210020
7210020007,LAWUA,desa,7210020
7210020008,WATUKILO,desa,7210020
7210020009,SALUTOME,desa,7210020
7210020010,O'O PARESE,desa,7210020
7210020011,PALAMAKI,desa,7210020
7210020012,WANGKA,desa,7210020
7210030,KULAWI,kecamatan,7210
7210030001,SIWONGI,desa,7210030
7210030002,BANGGAIBA,desa,7210030
7210030003,RANTEWULU,desa,7210030
7210030004,TOWULU,desa,7210030
7210030005,WINATU,desa,7210030
7210030006,LONCA,desa,7210030
7210030007,BOLADANGKO,desa,7210030
7210030008,TANGKULOWI,desa,7210030
7210030009,SALUA,desa,7210030
7210030010,NAMO,desa,7210030
7210030011,BOLAPAPU,desa,7210030
7210030012,SUNGKU,desa,7210030
7210030013,MATAUE,desa,7210030
7210030014,TORO,desa,7210030
7210030015,POLEROA MAKUHI,desa,7210030
7210030016,MARENA,desa,7210030
